Timestamp,Note,Rating
2020-05-29T00:05:02Z,"feels like it’s been forever since I’ve had a dece poop, I’m pleased",4.0
2020-05-26T00:53:36Z,this one sucked at first but then it was alright,2.0
2020-05-23T21:40:26Z,Saturday dumps,3.0
2020-05-19T20:02:44Z,"I almost didn’t make it, I had to run for this",3.0
2020-05-18T21:17:21Z,"this was okay, no news",4.0
2020-05-18T02:05:33Z,"I had soup dumplings, now I have the soup dumps",3.0
2020-05-16T22:41:28Z,I had some caffeine and now my heart goes zoom zoom,3.0
2020-05-16T06:02:54Z,direct result of a lot of spicy noodles,3.0
2020-05-15T19:11:05Z,not a notable one,2.0
2020-05-14T23:13:35Z,this one sucked ,1.0
2020-05-14T19:27:36Z,"this clogged my toilet, oh no",1.0
2020-05-13T23:33:34Z,I have been eating too much spicy food,3.0
2020-05-13T15:26:11Z,the spicy noodles hurt my butt this mornin,4.0
2020-05-13T00:34:44Z,I think I should eat more fiber ,2.0
2020-05-12T07:39:30Z,late nite delite ,5.0
2020-05-10T21:46:12Z,post zoom dumpy dump ,3.0
2020-05-10T03:18:53Z,I ran to the toilet and was afraid I wouldn’t make it,4.0
2020-05-08T15:16:26Z,mornin,3.0
2020-05-07T21:26:15Z,Joe made pad thai,4.0
2020-05-06T23:26:02Z,I did this right after a call with Maya,4.0
2020-05-06T15:19:22Z,poopin my brains out over here,4.0
2020-05-05T20:20:07Z,this one kinda hurt,4.0
2020-05-03T23:35:39Z,the start of many Burger King poops,3.0
2020-05-01T16:57:46Z,last night I had pasta ,3.0
2020-04-30T08:51:26Z,this poo woke me up,5.0
2020-04-28T20:28:09Z,this was the Brussels sprouts’ fault,4.0
2020-04-26T20:02:01Z,happy Sunday family,3.0
2020-04-25T15:44:19Z,Joe’s spicy cauliflower destroyed my toilet,5.0
2020-04-23T21:22:24Z,"first poop in a couple days, at last",4.0
2020-04-21T01:45:59Z,first poop as an employed person in a while,4.0
2020-04-19T19:38:17Z,poo before seeing Cami,4.0
2020-04-18T17:06:42Z,mornin dumparoo ,3.0
2020-04-18T03:35:06Z,"an evening delight, if you will",3.0
2020-04-17T19:25:26Z,pre-lunch emptying,3.0
2020-04-17T01:04:20Z,waited on this one all day,3.0
2020-04-15T17:34:11Z,cami called during this one,3.0
2020-04-14T23:34:39Z,"I realized when I use my standing desk I need to poop more often, must be gravity or something ",4.0
2020-04-14T16:46:00Z,"so much gas, so little turd",2.0
2020-04-14T00:45:15Z,post lunch pooparoo ,3.0
2020-04-13T17:31:48Z,this one wasn’t particularly notable,1.0
2020-04-11T23:57:03Z,I hope I’m not lactose intolerant because I drank a milkshake and then this came shooting out of me,4.0
2020-04-10T19:03:38Z,this was hearty,4.0
2020-04-09T23:42:46Z,"long day, long poo",4.0
2020-04-08T19:56:39Z,phew,3.0
2020-04-07T19:45:52Z,solid mass,3.0
2020-04-07T06:17:55Z,a lot of effort for very little reward ,1.0
2020-04-06T20:08:55Z,meh,2.0
2020-04-06T02:22:02Z,"this was a surprise, did not see it coming",3.0
2020-04-05T22:35:34Z,a surprise after ramen washed through me,3.0
2020-04-05T19:33:46Z,a hearty one for Sunday,5.0
2020-04-05T05:56:10Z,joe’s birthday poo,3.0
2020-04-03T18:31:37Z,I had a lot of carrots again ,4.0
2020-04-02T15:13:36Z,mornin poo,3.0
2020-04-01T14:50:44Z,"good morning, world 
April fools hahaha",2.0
2020-03-31T21:32:18Z,feelin the spicy dinner I had last night,3.0
2020-03-30T23:03:37Z,this was fine,3.0
2020-03-30T17:25:36Z,I had like 40 baby carrots so you can imagine what this was like,5.0
2020-03-29T01:35:38Z,"I talked with Maya on the phone for 2 hours today, weirdly poop didn’t come up in the conversation",4.0
2020-03-28T15:51:30Z,mornin poo,4.0
2020-03-27T18:25:35Z,this had to go,4.0
2020-03-27T02:24:49Z,"so much gas
so little poo",1.0
2020-03-26T20:04:16Z,I think the carrots are kicking in,2.0
2020-03-26T15:50:43Z,this was fine,3.0
2020-03-25T19:33:22Z,took a while to brew this one,4.0
2020-03-24T01:44:21Z,"Joe kept interrupting the peace

the poo peace",2.0
2020-03-23T15:32:16Z,a surprise,3.0
2020-03-22T22:26:39Z,hearty one,4.0
2020-03-21T20:10:43Z,this was fine,3.0
2020-03-19T22:59:22Z,had to make a run for this one,4.0
2020-03-16T22:34:13Z,this one was startling,3.0
2020-03-16T16:09:46Z,whew,4.0
2020-03-16T05:46:27Z,this one took a while to brew,5.0
2020-03-14T20:30:05Z,Raisin Bran drove this one home,4.0
2020-03-12T22:49:36Z,whenever I use my standing desk I have to poop,4.0
2020-03-11T18:43:44Z,"this one involved a lot of gas and pushing, but we made it through
thanks, tacos",4.0
2020-03-10T17:06:25Z,when I flushed the poop was so big that it didn’t move,5.0
2020-03-09T15:45:29Z,the spicy food from earlier made this one a thrill,4.0
2020-03-08T15:57:13Z,this one brewed for a while,3.0
2020-03-06T15:25:34Z,mornin poo,3.0
2020-03-06T01:51:50Z,the Raisin Bran is really kicking in,5.0
2020-03-05T22:09:56Z,home sweet home,5.0
2020-03-04T09:51:54Z,last one before leaving Dublin,4.0
2020-03-03T08:22:40Z,"tried food this one yesterday, finally left my bod",5.0
2020-03-01T23:47:51Z,"double entry, but I also missed a poo earlier",4.0
2020-03-01T23:47:23Z,this was the missing entry that was quite forgettable,3.0
2020-03-01T03:57:19Z,"woke up to another lil surprise
night night",4.0
2020-03-01T02:05:38Z,a nice end to the evening,3.0
2020-02-28T09:27:52Z,pretty standard,3.0
2020-02-26T20:31:54Z,"solid poop, no complaints",4.0
2020-02-26T09:15:59Z,oui oui poo poo,4.0
2020-02-25T19:44:42Z,my body hates me,1.0
2020-02-25T18:09:27Z,something is wrong with me,1.0
2020-02-25T16:47:30Z,I think I ate something weird,3.0
2020-02-25T14:56:43Z,woke up to the urge,3.0
2020-02-25T03:50:13Z,"a startling surprise, once again
speedy, small, yet powerful",3.0
2020-02-25T00:33:38Z,"this one was a surprise
an emptying surprise",4.0
2020-02-24T18:37:26Z,"this one made me run
but I got it done, quickly 
a double flusher ",5.0
2020-02-24T03:40:03Z,"waited all day for this one and it was just okay, such a shame",1.0
2020-02-22T01:31:47Z,"a continuation of today’s previous poop. once again, more gas than substance, but def better than before.",2.0
2020-02-21T23:25:05Z,"this one was brewing for a while. a lot of gas, but not a lot of substance.",1.0
2020-02-20T19:05:11Z,honestly just okay,2.0
2020-02-19T17:02:37Z,"Brewing for a while. Didn’t want to get out of bed for it, so I waited a bit before finally *needing* to go.",3.0
